,dim,marg_lik,mean_log_pred,num_inducing,rep,time
63,3.0,-4087.014544168835,-1.351314323009215,4.0,2.0,5.126950025558472
64,3.0,-4087.009533941538,-1.3513193494742692,5.0,2.0,6.653082609176636
65,3.0,-3927.307550650717,-1.3203017030922146,1.0,3.0,4.049401521682739
66,3.0,-3927.3052131563963,-1.3202996677751444,2.0,3.0,4.133539199829102
67,3.0,-2670.715530230604,-0.7661730138214234,3.0,3.0,9.790031671524048
68,3.0,-2434.6628614370507,-0.6740515289868458,4.0,3.0,12.568767070770264
69,3.0,-3927.3202602629276,-1.3202974771282967,5.0,3.0,6.81296968460083
70,3.0,-4268.3091022717035,-1.4786113890867574,1.0,4.0,3.907987594604492
71,3.0,-4268.307072683946,-1.478609056878876,2.0,4.0,4.117751836776733
72,3.0,-4268.2883018698285,-1.478564332105391,3.0,4.0,4.3112101554870605
73,3.0,-4268.304965298107,-1.478605469058601,4.0,4.0,5.312224864959717
74,3.0,-4268.333716126925,-1.4786076436361624,5.0,4.0,5.163960695266724
75,4.0,-4358.624733527354,-1.4660525358006125,1.0,0.0,5.228790044784546
76,4.0,-4358.625354438889,-1.4660525288417074,2.0,0.0,5.78609299659729
77,4.0,-4358.625821953174,-1.466053140327174,3.0,0.0,7.150112152099609
78,4.0,-4358.626299919138,-1.466052605540709,4.0,0.0,10.814139366149902
79,4.0,-4358.63000152633,-1.4660522722546643,5.0,0.0,15.410712242126465
80,4.0,-4707.392957544886,-1.5481239635270945,1.0,1.0,5.284018278121948
81,4.0,-4707.393697099302,-1.5481240753475838,2.0,1.0,5.523458480834961
82,4.0,-4707.394602844063,-1.5481241580316878,3.0,1.0,6.977665185928345
83,4.0,-4707.395697495709,-1.5481240602041115,4.0,1.0,10.021401405334473
84,4.0,-4707.398432495398,-1.5481283833612853,5.0,1.0,17.609339714050293
85,4.0,-4084.3251780430523,-1.3681499420988061,1.0,2.0,5.221688985824585
86,4.0,-4084.326039046848,-1.3681498358879949,2.0,2.0,5.645659446716309
87,4.0,-4084.327027421345,-1.3681469383126514,3.0,2.0,7.016501188278198
88,4.0,-4084.327136961575,-1.368150188988508,4.0,2.0,11.117274761199951
89,4.0,-4084.329227014698,-1.3681495408319184,5.0,2.0,16.479324102401733
90,4.0,-4134.503452370999,-1.4034525769869832,1.0,3.0,5.2051613330841064
91,4.0,-4134.504221770879,-1.4034536765874512,2.0,3.0,5.684981107711792
92,4.0,-4134.504319593308,-1.4034500992985628,3.0,3.0,7.389662981033325
93,4.0,-4134.5050024008315,-1.4034532434285967,4.0,3.0,10.707705736160278
94,4.0,-4134.509984434593,-1.403454606074842,5.0,3.0,15.928562641143799
95,4.0,-4651.101894264246,-1.5240210307988937,1.0,4.0,5.265750169754028
96,4.0,-4651.1026520436135,-1.5240213541941776,2.0,4.0,5.563504695892334
97,4.0,-4651.103052763653,-1.5240213657651642,3.0,4.0,7.116759538650513
98,4.0,-4651.103729954477,-1.5240209960762154,4.0,4.0,10.409771203994751
99,4.0,-4651.105172718568,-1.5240231028148388,5.0,4.0,19.914708614349365
100,5.0,-4518.91058335833,-1.4974302628687006,1.0,0.0,6.24544095993042
101,5.0,-4518.9109425466895,-1.49743027185932,2.0,0.0,7.446105480194092
102,5.0,-4518.911785038233,-1.4974313755541728,3.0,0.0,15.213367223739624
103,5.0,-4518.912450287269,-1.4974307554618158,4.0,0.0,53.52088189125061
104,5.0,-4518.915765294038,-1.4974304210799445,5.0,0.0,144.97669053077698
105,5.0,-4542.278014368396,-1.4763789081543814,1.0,1.0,6.36245584487915
106,5.0,-4542.2789034068155,-1.4763780739668706,2.0,1.0,7.384931325912476
107,5.0,-4542.2792938001485,-1.4763789830822471,3.0,1.0,15.878000974655151
108,5.0,-4542.28017158962,-1.4763807257801722,4.0,1.0,52.46353840827942
109,5.0,-4542.28410530532,-1.4763774871108375,5.0,1.0,145.7856674194336
110,5.0,-4264.913012694332,-1.4614470191703381,1.0,2.0,6.375313997268677
111,5.0,-4264.914011920178,-1.4614492171649385,2.0,2.0,7.240748405456543
112,5.0,-4264.914051010852,-1.461443361658777,3.0,2.0,15.567685842514038
113,5.0,-4264.915393346195,-1.4614462437927527,4.0,2.0,49.738741397857666
114,5.0,-4264.9187169450415,-1.4614398550921428,5.0,2.0,137.56562733650208
115,5.0,-4366.764236209541,-1.4233396071636317,1.0,3.0,6.504415512084961
116,5.0,-4366.764657637112,-1.4233385011802457,2.0,3.0,7.551685571670532
117,5.0,-4366.765698740838,-1.4233391598257248,3.0,3.0,15.13523817062378
118,5.0,-4366.768192847764,-1.4233425053744364,4.0,3.0,44.23202681541443
119,5.0,-4366.768311381728,-1.4233404856530765,5.0,3.0,159.01917505264282
120,5.0,-4651.314049434804,-1.568910503311471,1.0,4.0,6.4356584548950195
121,5.0,-4651.314343624905,-1.5689100062859014,2.0,4.0,7.597494125366211
122,5.0,-4651.316196505628,-1.5689083613544166,3.0,4.0,14.062171936035156
123,5.0,-4651.315971989803,-1.5689091598790188,4.0,4.0,51.848289251327515
124,5.0,-4651.3173368204825,-1.5689113794205756,5.0,4.0,171.60063695907593
